Date,Open,High,Low,Close,Dunno,LogReturn,SquaredReturn,GARCH_Vol,GARCH_Mean,Symbol
2000-01-31,1360.160034,1394.47998,1350.140015,1394.459961,1394.459961,0.024904850706052306,0.0006202515886907541,0.013914651384336256,0,S&P
2000-02-01,1394.459961,1412.48999,1384.790039,1409.280029,1409.280029,0.010571740659929333,0.00011176170058080309,0.015127128870828488,0,S&P
2000-02-02,1409.280029,1420.609985,1403.48999,1409.119995,1409.119995,-0.00011356372325381405,1.2896719239268867e-08,0.014843297232160475,0,S&P
2000-02-03,1409.119995,1425.780029,1398.52002,1424.969971,1424.969971,0.011185347989420748,0.0001251120096444388,0.01428682673679468,0,S&P
2000-02-04,1424.969971,1435.910034,1420.630005,1424.369995,1424.369995,-0.0004211333263327903,1.7735327854812044e-07,0.014070796399768836,0,S&P
2000-02-07,1424.369995,1427.150024,1413.329956,1424.23999,1424.23999,-9.127609660489278e-05,8.33132581142572e-09,0.01340446184518304,0,S&P
2000-02-08,1424.23999,1441.829956,1424.23999,1441.719971,1441.719971,0.012198494043072149,0.0001488032569188667,0.011927894372517798,0,S&P
2000-02-09,1441.719971,1444.550049,1411.650024,1411.709961,1411.709961,-0.02103511722139588,0.00044247615651786553,0.011846068859508509,0,S&P
2000-02-10,1411.699951,1422.099976,1406.430054,1416.829956,1416.829956,0.0036202427699053154,1.310615771305171e-05,0.013586008228165572,0,S&P
2000-02-11,1416.829956,1416.829956,1378.890015,1387.119995,1387.119995,-0.02119229903507375,0.00044911353839198785,0.012397035039249502,0,S&P
2000-02-14,1387.119995,1394.930054,1380.530029,1389.939941,1389.939941,0.0020308866457530157,4.1245005678979355e-06,0.013813162546409283,0,S&P
2000-02-15,1389.939941,1407.719971,1376.25,1402.050049,1402.050049,0.008674947967946833,7.525472224658488e-05,0.013284224309681061,0,S&P
2000-02-16,1402.050049,1404.550049,1385.579956,1387.670044,1387.670044,-0.010309372899859285,0.00010628316958835304,0.012267303147287861,0,S&P
2000-02-17,1387.670044,1399.880005,1380.069946,1388.26001,1388.26001,0.0004250582668915065,1.8067453025281115e-07,0.011989470406930935,0,S&P
2000-02-18,1388.26001,1388.589966,1345.319946,1346.089966,1346.089966,-0.03084710311702994,0.0009515437707126781,0.011364698299366866,0,S&P
2000-02-22,1346.089966,1358.109985,1331.880005,1352.170044,1352.170044,0.0045066733880709895,2.031010502674725e-05,0.014131241768543546,0,S&P
2000-02-23,1352.170044,1370.109985,1342.439941,1360.689941,1360.689941,0.006281138767331648,3.9452704214476535e-05,0.013846139195490137,0,S&P
2000-02-24,1360.689941,1364.800049,1329.880005,1353.430054,1353.430054,-0.0053497298041060405,2.8619608976940454e-05,0.013568567621119555,0,S&P
2000-02-25,1353.430054,1362.140015,1329.150024,1333.359985,1333.359985,-0.014940089862679742,0.000223206285104946,0.013141993443050655,0,S&P
2000-02-28,1333.359985,1360.819946,1325.069946,1348.050049,1348.050049,0.010957079137145902,0.00012005758321767799,0.01330100492092278,0,S&P
2000-02-29,1348.050049,1369.630005,1348.050049,1366.420044,1366.420044,0.013535073009169125,0.00018319820136353856,0.013099803375019576,0,S&P
2000-03-01,1366.420044,1383.459961,1366.420044,1379.189941,1379.189941,0.009302114393902527,8.652933219724858e-05,0.013131588225865692,0,S&P
2000-03-02,1379.189941,1386.560059,1370.349976,1381.76001,1381.76001,0.0018617285991713239,3.46603337697242e-06,0.012621854988539733,0,S&P
2000-03-03,1381.76001,1410.880005,1381.76001,1409.170044,1409.170044,0.019642853666569128,0.0003858417001662482,0.011671446550314537,0,S&P
2000-03-06,1409.170044,1409.73999,1384.75,1391.280029,1391.280029,-0.012776702246402047,0.0001632441202932151,0.012989526608201372,0,S&P
2000-03-07,1391.280029,1399.209961,1349.98999,1355.619995,1355.619995,-0.025965296993352604,0.0006741966479530058,0.012956941929764845,0,S&P
2000-03-08,1355.619995,1373.790039,1346.619995,1366.699951,1366.699951,0.008140128567621025,6.626169309739992e-05,0.013843961606289869,0,S&P
2000-03-09,1366.699951,1401.819946,1357.880005,1401.689941,1401.689941,0.025279570239353916,0.0006390566714864282,0.013694524282265787,0,S&P
2000-03-10,1401.689941,1413.459961,1392.069946,1395.069946,1395.069946,-0.004734054857058751,2.241127538964155e-05,0.014181476063398956,0,S&P
2000-03-13,1395.069946,1398.390015,1364.839966,1383.619995,1383.619995,-0.00824130511062308,6.791910992638208e-05,0.014006383817113732,0,S&P
2000-03-14,1383.619995,1395.150024,1359.150024,1359.150024,1359.150024,-0.01784372739536786,0.0003183986073602015,0.013874115779022866,0,S&P
2000-03-15,1359.150024,1397.98999,1356.98999,1392.140015,1392.140015,0.023982620330215323,0.0005751660779032573,0.013999612949695053,0,S&P
2000-03-16,1392.150024,1458.469971,1392.150024,1458.469971,1458.469971,0.046545778810069265,0.002166509525035893,0.014339864740580396,0,S&P
2000-03-17,1458.469971,1477.329956,1453.319946,1464.469971,1464.469971,0.004105461313925182,1.6854812600136283e-05,0.0161061641469439,0,S&P
2000-03-20,1464.469971,1470.300049,1448.48999,1456.630005,1456.630005,-0.005367830535901996,2.881360466216191e-05,0.015663747892698077,0,S&P
2000-03-21,1456.630005,1493.920044,1446.060059,1493.869995,1493.869995,0.025244512921599203,0.0006372854326487891,0.015515438060897134,0,S&P
2000-03-22,1493.869995,1505.079956,1487.329956,1500.640015,1500.640015,0.004521628922182035,2.0445128109913074e-05,0.015939400818234965,0,S&P
2000-03-23,1500.640015,1532.5,1492.390015,1527.349976,1527.349976,0.01764249808132487,0.0003112577385495517,0.01563126107498655,0,S&P
2000-03-24,1527.349976,1552.869995,1516.829956,1527.459961,1527.459961,7.200775322576024e-05,5.1851165246219835e-09,0.015673946703216018,0,S&P
2000-03-27,1527.459961,1534.630005,1518.459961,1523.859985,1523.859985,-0.002359619924518039,5.5678061881825156e-06,0.015519396523410436,0,S&P
2000-03-28,1523.859985,1527.359985,1507.089966,1507.72998,1507.72998,-0.010641384486793396,0.00011323906379576715,0.015371364140745884,0,S&P
2000-03-29,1507.72998,1521.449951,1497.449951,1508.52002,1508.52002,0.0005238557931651774,2.744248920327171e-07,0.01529538453583627,0,S&P
2000-03-30,1508.52002,1517.380005,1474.630005,1487.920044,1487.920044,-0.013749849894414365,0.00018905837211892674,0.015150371215059228,0,S&P
2000-03-31,1487.920044,1519.810059,1484.380005,1498.579956,1498.579956,0.0071387626122688145,5.0961931634327066e-05,0.01512605025324236,0,S&P
2000-04-03,1498.579956,1507.189941,1486.959961,1505.969971,1505.969971,0.004919225895387654,2.4198783409852466e-05,0.015018624591170713,0,S&P
2000-04-04,1505.97998,1526.449951,1416.410034,1494.72998,1494.72998,-0.007491614458761059,5.6124287198717756e-05,0.014898196799790398,0,S&P
2000-04-05,1494.72998,1506.550049,1478.050049,1487.369995,1487.369995,-0.004936118846247168,2.436526926427647e-05,0.014798791193994345,0,S&P
2000-04-06,1487.369995,1511.76001,1487.369995,1501.339966,1501.339966,0.009348563711455692,8.739564346714622e-05,0.01468206222829081,0,S&P
2000-04-07,1501.339966,1518.680054,1501.339966,1516.349976,1516.349976,0.009948095448238537,9.89646030472643e-05,0.01460662592667606,0,S&P
2000-04-10,1516.349976,1527.189941,1503.349976,1504.459961,1504.459961,-0.007872111552905518,6.197014030138851e-05,0.014538656133080925,0,S&P
2000-04-11,1504.459961,1512.800049,1486.780029,1500.589966,1500.589966,-0.0025756624571874895,6.634037093365096e-06,0.014450729241299209,0,S&P
2000-04-12,1500.589966,1509.079956,1466.150024,1467.170044,1467.170044,-0.02252293625788153,0.0005072826576765945,0.014333664133394961,0,S&P
2000-04-13,1467.170044,1477.52002,1439.339966,1440.51001,1440.51001,-0.01833818069623208,0.00033628887124765894,0.014506561660689817,0,S&P
2000-04-14,1440.51001,1440.51001,1339.400024,1356.560059,1356.560059,-0.06004509738525511,0.0036054137200047702,0.01457570340860203,0,S&P
2000-04-17,1356.560059,1401.530029,1346.5,1401.439941,1401.439941,0.032548110223989145,0.0010593794791529468,0.024798357423674058,0,S&P
2000-04-18,1401.439941,1441.609985,1397.810059,1441.609985,1441.609985,0.028260296846716895,0.0007986443778645569,0.024432459776289675,0,S&P
2000-04-19,1441.609985,1447.689941,1424.26001,1427.469971,1427.469971,-0.009856907930093977,9.715863394234954e-05,0.022649451961641427,0,S&P
2000-04-20,1427.469971,1435.48999,1422.079956,1434.540039,1434.540039,0.004940641267465893,2.4409936133786987e-05,0.017542530292755373,0,S&P
2000-04-24,1434.540039,1434.540039,1407.130005,1429.859985,1429.859985,-0.0032677406265218777,1.0678128802221594e-05,0.015610810862054418,0,S&P
2000-04-25,1429.859985,1477.670044,1429.859985,1477.439941,1477.439941,0.03273429351189357,0.0010715339717227972,0.015158515656495685,0,S&P
2000-04-26,1477.439941,1482.939941,1456.97998,1460.98999,1460.98999,-0.011196539129050274,0.00012536248846835388,0.019504177155584394,0,S&P
2000-04-27,1460.98999,1469.209961,1434.810059,1464.920044,1464.920044,0.0026863822317270713,7.216649494938921e-06,0.016824984865655136,0,S&P
2000-04-28,1464.920044,1473.619995,1448.150024,1452.430054,1452.430054,-0.00856261051461573,7.331829882500786e-05,0.015846053028516674,0,S&P
2000-05-01,1452.430054,1481.51001,1452.430054,1468.25,1468.25,0.010833162429884175,0.00011735740823225401,0.015869614189468757,0,S&P
2000-05-02,1468.25,1468.25,1445.219971,1446.290039,1446.290039,-0.01506953157614174,0.00022709078192433298,0.015975350930085893,0,S&P
2000-05-03,1446.290039,1446.290039,1398.359985,1415.099976,1415.099976,-0.02180150082809374,0.0004753054383573721,0.016380180976720823,0,S&P
2000-05-04,1415.099976,1420.98999,1404.939941,1409.569946,1409.569946,-0.003915527985884044,1.5331359408241157e-05,0.017383285311829505,0,S&P
2000-05-05,1409.569946,1436.030029,1405.079956,1432.630005,1432.630005,0.016227264385198458,0.0002633241094271303,0.01582883773700966,0,S&P
2000-05-08,1432.630005,1432.630005,1417.050049,1424.170044,1424.170044,-0.005922700633593664,3.507838279517079e-05,0.01646345829072514,0,S&P
2000-05-09,1424.170044,1430.280029,1401.849976,1412.140015,1412.140015,-0.008482923862157756,7.195999725116547e-05,0.015716734885535034,0,S&P
2000-05-10,1412.140015,1412.140015,1375.140015,1383.050049,1383.050049,-0.020815054171820457,0.0004332664801758202,0.01565173498323294,0,S&P
2000-05-11,1383.050049,1410.26001,1383.050049,1407.810059,1407.810059,0.017744106609446995,0.00031485331936742056,0.016920012811002316,0,S&P
2000-05-12,1407.810059,1430.130005,1407.810059,1420.959961,1420.959961,0.00929732472437733,8.6440247030518e-05,0.016724499359445987,0,S&P
2000-05-15,1420.959961,1452.390015,1416.540039,1452.359985,1452.359985,0.021857137146534835,0.00047773444424243294,0.01589363927836327,0,S&P
2000-05-16,1452.359985,1470.400024,1450.76001,1466.040039,1466.040039,0.009375105595749042,8.7892604931445e-05,0.017069286720614318,0,S&P
2000-05-17,1466.040039,1466.040039,1441.670044,1447.800049,1447.800049,-0.012519718102749832,0.00015674334137232186,0.016010842866808317,0,S&P
2000-05-18,1447.800049,1458.040039,1436.589966,1437.209961,1437.209961,-0.007341489650408539,5.389747028705569e-05,0.01601390428067023,0,S&P
2000-05-19,1437.209961,1437.209961,1401.73999,1406.949951,1406.949951,-0.021279500999946133,0.00045281716280670843,0.015633748992111948,0,S&P
2000-05-22,1406.949951,1410.550049,1368.72998,1400.719971,1400.719971,-0.004437836638716421,1.969439403193386e-05,0.016826457489092367,0,S&P
2000-05-23,1400.719971,1403.77002,1373.430054,1373.859985,1373.859985,-0.01936208402694132,0.00037489029786633615,0.01572342262682934,0,S&P
2000-05-24,1373.859985,1401.75,1361.089966,1399.050049,1399.050049,0.01816918447726594,0.0003301192645689216,0.016529305505516494,0,S&P
2000-05-25,1399.050049,1411.650024,1373.930054,1381.52002,1381.52002,-0.012609113111525103,0.00015898973345923427,0.01657984776153027,0,S&P
2000-05-26,1381.52002,1391.420044,1369.75,1378.02002,1378.02002,-0.0025366559832667272,6.434623577442887e-06,0.016101587846053488,0,S&P
2000-05-30,1378.02002,1422.449951,1378.02002,1422.449951,1422.449951,0.03173300178028174,0.0010069834019873641,0.015521270620337398,0,S&P
2000-05-31,1422.439941,1434.48999,1415.5,1420.599976,1420.599976,-0.0013014018807981258,1.6936468553448993e-06,0.01794793590454788,0,S&P
2000-06-01,1420.599976,1448.810059,1420.599976,1448.810059,1448.810059,0.019663269862961644,0.0003866441817036556,0.016200117424911994,0,S&P
2000-06-02,1448.810059,1483.22998,1448.810059,1477.26001,1477.26001,0.019446456774673097,0.0003781646810892292,0.01660917447295475,0,S&P
2000-06-05,1477.26001,1477.280029,1464.680054,1467.630005,1467.630005,-0.006540169090815658,4.277381173646051e-05,0.016715601108481127,0,S&P
2000-06-06,1467.630005,1471.359985,1454.73999,1457.839966,1457.839966,-0.00669299336063423,4.479616012549389e-05,0.016046949293682247,0,S&P
2000-06-07,1457.839966,1474.640015,1455.060059,1471.359985,1471.359985,0.009231268084487888,8.521631044768468e-05,0.015822805807478094,0,S&P
2000-06-08,1471.359985,1475.650024,1456.48999,1461.670044,1461.670044,-0.006607485200274939,4.3658860671852345e-05,0.015798576793326878,0,S&P
2000-06-09,1461.670044,1472.670044,1454.959961,1456.949951,1456.949951,-0.003234471855290778,1.0461808182668166e-05,0.01563827717317012,0,S&P
2000-06-12,1456.949951,1462.930054,1445.98999,1446.0,1446.0,-0.007544052165836501,5.69127230808624e-05,0.015436513781514685,0,S&P
2000-06-13,1446.0,1470.420044,1442.380005,1469.439941,1469.439941,0.01608021194097651,0.0002585732160667235,0.015413989899437737,0,S&P
2000-06-14,1469.439941,1483.619995,1467.709961,1470.540039,1470.540039,0.0007483711173728254,5.600593293178512e-07,0.015892163388956583,0,S&P
2000-06-15,1470.540039,1482.040039,1464.619995,1478.72998,1478.72998,0.005553890962352817,3.08457048217043e-05,0.015371893054615308,0,S&P
2000-06-16,1478.72998,1480.77002,1460.420044,1464.459961,1464.459961,-0.009697050551745103,9.403278940310001e-05,0.015199470093844807,0,S&P
2000-06-19,1464.459961,1488.930054,1459.050049,1486.0,1486.0,0.014601399090037267,0.00021320085538654112,0.015239801004792749,0,S&P
2000-06-20,1486.0,1487.319946,1470.180054,1475.949951,1475.949951,-0.006786129228779428,4.605154990969447e-05,0.015551200904224176,0,S&P
2000-06-21,1475.949951,1482.189941,1468.0,1479.130005,1479.130005,0.0021522634073619976,4.632237774669476e-06,0.015192430172586282,0,S&P
2000-06-22,1479.130005,1479.130005,1448.030029,1452.180054,1452.180054,-0.018388167627191084,0.0003381247086856782,0.014863331668840109,0,S&P
2000-06-23,1452.180054,1459.939941,1438.310059,1441.47998,1441.47998,-0.007395563157869838,5.4694354422041684e-05,0.015637173483083865,0,S&P
2000-06-26,1441.47998,1459.660034,1441.47998,1455.310059,1455.310059,0.009548627201078753,9.117628142518106e-05,0.01519016725321487,0,S&P
2000-06-27,1455.310059,1463.349976,1450.550049,1450.550049,1450.550049,-0.003276148252550277,1.0733147372688235e-05,0.015056388493932784,0,S&P
2000-06-28,1450.550049,1467.630005,1450.550049,1454.819946,1454.819946,0.0029393158747584606,8.639577811607095e-06,0.014721118883593535,0,S&P
2000-06-29,1454.819946,1455.140015,1434.630005,1442.390015,1442.390015,-0.00858067411966008,7.362796834780429e-05,0.014460053702769222,0,S&P
2000-06-30,1442.390015,1454.680054,1438.709961,1454.599976,1454.599976,0.008429461846205986,7.105582701664244e-05,0.014459294523693388,0,S&P
2000-07-03,1454.599976,1469.579956,1450.849976,1469.540039,1469.540039,0.010218520949274001,0.00010441817039075164,0.014398964718407055,0,S&P
2000-07-05,1469.540039,1469.540039,1442.449951,1446.22998,1446.22998,-0.015989296454886802,0.00025565760112225566,0.014443453490426063,0,S&P
2000-07-06,1446.22998,1461.650024,1439.560059,1456.670044,1456.670044,0.007192882238861323,5.1737554902126686e-05,0.014965326584213819,0,S&P
2000-07-07,1456.670044,1484.119995,1456.670044,1478.900024,1478.900024,0.015145545446693704,0.0002293875468778644,0.014575832984403979,0,S&P
2000-07-10,1478.900024,1486.560059,1474.76001,1475.619995,1475.619995,-0.0022203473501184873,4.929942355178188e-06,0.014916236489700968,0,S&P
2000-07-11,1475.619995,1488.77002,1470.47998,1480.880005,1480.880005,0.0035582719769180187,1.2661299461720064e-05,0.014381529074761291,0,S&P
2000-07-12,1480.880005,1497.689941,1480.880005,1492.920044,1492.920044,0.008097454159042347,6.556876385779221e-05,0.014036789823863598,0,S&P
2000-07-13,1492.920044,1501.390015,1489.650024,1495.839966,1495.839966,0.001953936026458771,3.817865995493491e-06,0.013966167504280688,0,S&P
2000-07-14,1495.839966,1509.98999,1494.560059,1509.97998,1509.97998,0.00940849322963107,8.851974485201368e-05,0.013624867686679016,0,S&P
2000-07-17,1509.97998,1517.319946,1505.26001,1510.48999,1510.48999,0.0003377024171154665,1.1404292252562854e-07,0.013709659070565358,0,S&P
2000-07-18,1510.48999,1510.48999,1491.349976,1493.73999,1493.73999,-0.01115105945791095,0.00012434612703386526,0.013322907461245363,0,S&P
2000-07-19,1493.73999,1495.630005,1479.920044,1481.959961,1481.959961,-0.007917525780162962,6.268721447954512e-05,0.01360639724751867,0,S&P
2000-07-20,1481.959961,1501.920044,1481.959961,1495.569946,1495.569946,0.009141859333905846,8.357359208092144e-05,0.01347333672789026,0,S&P
2000-07-21,1495.569946,1495.569946,1477.910034,1480.189941,1480.189941,-0.010336950918888256,0.00010685255429950477,0.013455075931584017,0,S&P
2000-07-24,1480.189941,1485.880005,1463.800049,1464.290039,1464.290039,-0.010799908066697738,0.00011663801424912287,0.013532348655135702,0,S&P
2000-07-25,1464.290039,1476.22998,1464.290039,1474.469971,1474.469971,0.006928073530012923,4.7998202837265725e-05,0.013610162434113704,0,S&P
2000-07-26,1474.469971,1474.469971,1452.420044,1452.420044,1452.420044,-0.015067422449460133,0.0002270272192704952,0.01331668179973909,0,S&P
2000-07-27,1452.420044,1464.910034,1445.329956,1449.619995,1449.619995,-0.001929711396995968,3.7237860756961305e-06,0.013960319891362928,0,S&P
2000-07-28,1449.619995,1456.680054,1413.890015,1419.890015,1419.890015,-0.02072203528363,0.0004294027462960067,0.013335044453089553,0,S&P
2000-07-31,1419.890015,1437.650024,1418.709961,1430.829956,1430.829956,0.007675250334474783,5.8909467696855265e-05,0.014796461548937751,0,S&P
2000-08-01,1430.829956,1443.540039,1428.959961,1438.099976,1438.099976,0.005068116498951675,2.5685804846946186e-05,0.014170955870676096,0,S&P
2000-08-02,1438.099976,1451.589966,1433.48999,1438.699951,1438.699951,0.000417112780814339,1.739830719186708e-07,0.013623998423847093,0,S&P
2000-08-03,1438.699951,1454.189941,1425.430054,1452.560059,1452.560059,0.009587663595892323,9.192329322799891e-05,0.013109229647683622,0,S&P
2000-08-04,1452.560059,1462.930054,1451.310059,1462.930054,1462.930054,0.007113753317342458,5.060548626000083e-05,0.013151790544458898,0,S&P
2000-08-07,1462.930054,1480.800049,1460.719971,1479.319946,1479.319946,0.011141175313906107,0.00012412578737519084,0.012958028194605446,0,S&P
2000-08-08,1479.319946,1484.52002,1472.609985,1482.800049,1482.800049,0.0023497391105633597,5.521273887711089e-06,0.013171150851921993,0,S&P
2000-08-09,1482.800049,1490.329956,1471.160034,1472.869995,1472.869995,-0.006719350410364617,4.514966993726715e-05,0.01269855100150632,0,S&P
2000-08-10,1472.869995,1475.150024,1459.890015,1460.25,1460.25,-0.008605220991382749,7.404982831053429e-05,0.012533639414027757,0,S&P
2000-08-11,1460.25,1475.719971,1453.060059,1471.839966,1471.839966,0.007905641708091177,6.249917081671079e-05,0.012552400365519625,0,S&P
2000-08-14,1471.839966,1491.640015,1468.560059,1491.560059,1491.560059,0.013309296031502297,0.0001771373608541628,0.012475095406728922,0,S&P
2000-08-15,1491.560059,1493.119995,1482.73999,1484.430054,1484.430054,-0.004791695114260095,2.2960342068024063e-05,0.013055094281348743,0,S&P
2000-08-16,1484.430054,1496.089966,1475.73999,1479.849976,1479.849976,-0.003090181493197873,9.549221660902637e-06,0.012586579640338791,0,S&P
2000-08-17,1479.849976,1499.319946,1479.849976,1496.069946,1496.069946,0.010900918736465025,0.00011883002929901424,0.01213985279691339,0,S&P
2000-08-18,1496.069946,1499.469971,1488.98999,1491.719971,1491.719971,-0.002911836638040552,8.478792606635304e-06,0.012457361888004679,0,S&P
2000-08-21,1491.719971,1502.839966,1491.130005,1499.47998,1499.47998,0.005188570831919359,2.692126727784435e-05,0.009466417968543615,0,S&P
2000-08-22,1499.47998,1508.449951,1497.420044,1498.130005,1498.130005,-0.0009007009571096477,8.112622141382354e-07,0.00891568748956842,0,S&P
2000-08-23,1498.130005,1507.199951,1489.52002,1505.969971,1505.969971,0.005219522560221371,2.7243415756659853e-05,0.008594341586364464,0,S&P
2000-08-24,1505.969971,1511.160034,1501.25,1508.310059,1508.310059,0.0015526682636180448,2.4107787368466745e-06,0.008380328901972114,0,S&P
2000-08-25,1508.310059,1513.469971,1505.089966,1506.449951,1506.449951,-0.0012340008689720463,1.5227581446237653e-06,0.008062011393431615,0,S&P
2000-08-28,1506.449951,1523.949951,1506.449951,1514.089966,1514.089966,0.005058718972546519,2.5590637643202112e-05,0.007732933334309545,0,S&P
2000-08-29,1514.089966,1514.810059,1505.459961,1509.839966,1509.839966,-0.002810913542261059,7.901234942066615e-06,0.007529949350496766,0,S&P
2000-08-30,1509.839966,1510.48999,1500.089966,1502.589966,1502.589966,-0.004813399256729147,2.3168812404680704e-05,0.007231306450860877,0,S&P
2000-08-31,1502.589966,1525.209961,1502.589966,1517.680054,1517.680054,0.009992625470700229,9.985256379768697e-05,0.007028914279313497,0,S&P
2000-09-01,1517.680054,1530.089966,1515.530029,1520.77002,1520.77002,0.0020339100462123147,4.13679007608338e-06,0.007314311597596684,0,S&P
2000-09-05,1520.77002,1520.77002,1504.209961,1507.079956,1507.079956,-0.009042824048619846,8.177266677429741e-05,0.007024794368415726,0,S&P
2000-09-06,1507.079956,1512.609985,1492.119995,1492.25,1492.25,-0.009888926573745618,9.779086878093224e-05,0.007186795110056527,0,S&P
2000-09-07,1492.25,1505.339966,1492.25,1502.51001,1502.51001,0.006852001568028141,4.6949925488260105e-05,0.0073964335446731,0,S&P
2000-09-08,1502.51001,1502.51001,1489.880005,1494.5,1494.5,-0.005345346892794826,2.85727334043113e-05,0.0073403664752302155,0,S&P
2000-09-11,1494.5,1506.76001,1483.01001,1489.26001,1489.26001,-0.0035123437336722044,1.23365585034664e-05,0.007202044484215805,0,S&P
2000-09-12,1489.26001,1496.930054,1479.670044,1481.98999,1481.98999,-0.004893586543064011,2.394718925445718e-05,0.006990297384124509,0,S&P
2000-09-13,1481.98999,1487.449951,1473.609985,1484.910034,1484.910034,0.0019684147893265324,3.874656782839417e-06,0.00684248803416869,0,S&P
2000-09-14,1484.910034,1494.160034,1476.72998,1480.869995,1480.869995,-0.0027244377259596736,7.422560922632317e-06,0.006591349395445042,0,S&P
2000-09-15,1480.869995,1480.959961,1460.219971,1465.810059,1465.810059,-0.010221718578236616,0.00010448353069266758,0.006361909044463876,0,S&P
2000-09-18,1465.810059,1467.77002,1441.920044,1444.51001,1444.51001,-0.014637860316635318,0.000214266954649327,0.006710502556458031,0,S&P
2000-09-19,1444.51001,1461.160034,1444.51001,1459.900024,1459.900024,0.010597786029665067,0.00011231306873056407,0.0074653497959408744,0,S&P
2000-09-20,1459.900024,1460.48999,1430.949951,1451.339966,1451.339966,-0.005880712478947599,3.458277926005002e-05,0.0077653619833734045,0,S&P
2000-09-21,1451.339966,1452.77002,1436.300049,1449.050049,1449.050049,-0.0015790410696204424,2.493370699548071e-06,0.0075819164537250135,0,S&P
2000-09-22,1449.050049,1449.050049,1421.880005,1448.719971,1448.719971,-0.00022781518143214386,5.189975689096062e-08,0.007319444993292615,0,S&P
2000-09-25,1448.719971,1457.420044,1435.930054,1439.030029,1439.030029,-0.006711092281917302,4.503875961640998e-05,0.00708215410375146,0,S&P
2000-09-26,1439.030029,1448.040039,1425.25,1427.209961,1427.209961,-0.008247833431885475,6.802675632012773e-05,0.007040101016963434,0,S&P
2000-09-27,1427.209961,1437.219971,1419.439941,1426.569946,1426.569946,-0.00044853845186885793,2.0118674280491178e-07,0.007095921325303575,0,S&P
2000-09-28,1426.569946,1461.689941,1425.780029,1458.290039,1458.290039,0.02199161939031985,0.000483631323408692,0.0068657270179595985,0,S&P
2000-09-29,1458.290039,1458.290039,1436.290039,1436.51001,1436.51001,-0.015047975419206747,0.0002264415642170505,0.009254477167390501,0,S&P
2000-10-02,1436.52002,1445.599976,1429.829956,1436.22998,1436.22998,-0.00019495673250045082,3.800812754725234e-08,0.009957014061409671,0,S&P
2000-10-03,1436.22998,1454.819946,1425.280029,1426.459961,1426.459961,-0.006825787727313924,4.6591378098349384e-05,0.00952039425571489,0,S&P
2000-10-04,1426.459961,1439.98999,1416.310059,1434.319946,1434.319946,0.0054950083776257146,3.0195117070176786e-05,0.009341808151759275,0,S&P
